                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.83011,                 1.1037,                0.95928,                0.11274,                0.09409,                0.07125,                0.02075,                 1.7865,                 11.062,                 1.6747,                 0.0748,                 0.0028,                 0.0028
